[2024-12-28 16:59:47] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2024-12-28 16:59:47] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-28 16:59:47] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2024-12-28 16:59:48] [class-ss-archive-creation-job.php:172] Current task: setup
[2024-12-28 16:59:48] [class-ss-archive-creation-job.php:182] Performing task: setup
[2024-12-28 16:59:48] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-28 16:59:48] [class-ss-setup-task.php:33] Creating archive directory: C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187\
[2024-12-28 16:59:48] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/cont/
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-table-of-contents.min.css
[2024-12-28 17:00:52] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 957
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702ec4184f5-1kOmBd.tmp
[2024-12-28 17:00:52] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-table-of-contents.min.css?simply_static_page=941
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-table-of-contents.min.css?simply_static_page=941
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:103] Filesize: 4144 bytes
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/widget-table-of-contents.min.css
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702ec4184f5-1kOmBd.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor-pro/assets/css/widget-table-of-contents.min.css
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:52] [class-ss-page.php:119] Checking Content Identical:7058d01418e0eb1168e88c330bfb83564dcd306c===. Value: FALSE
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-testimonial-carousel-rtl.min.css
[2024-12-28 17:00:52] [class-ss-task.php:58] [PAGES STATUS] Remaining:40; Total: 957
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702ec422439-5ixKvt.tmp
[2024-12-28 17:00:52] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-testimonial-carousel-rtl.min.css?simply_static_page=942
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-testimonial-carousel-rtl.min.css?simply_static_page=942
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:103] Filesize: 20035 bytes
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/widget-testimonial-carousel-rtl.min.css
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702ec422439-5ixKvt.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor-pro/assets/css/widget-testimonial-carousel-rtl.min.css
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:52] [class-ss-page.php:119] Checking Content Identical:a1cd635e541dba9bd5080cdde2efd31a7cf799f4===. Value: FALSE
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-testimonial-carousel.min.css
[2024-12-28 17:00:52] [class-ss-task.php:58] [PAGES STATUS] Remaining:39; Total: 957
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702ec42f795-4uAojb.tmp
[2024-12-28 17:00:52] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-testimonial-carousel.min.css?simply_static_page=943
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-testimonial-carousel.min.css?simply_static_page=943
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:103] Filesize: 20035 bytes
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/widget-testimonial-carousel.min.css
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702ec42f795-4uAojb.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor-pro/assets/css/widget-testimonial-carousel.min.css
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:52] [class-ss-page.php:119] Checking Content Identical:7004b31bf0a683c789d372949093796e59b624a1===. Value: FALSE
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-video-playlist-rtl.min.css
[2024-12-28 17:00:52] [class-ss-task.php:58] [PAGES STATUS] Remaining:38; Total: 957
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702ec43c518-OJvspo.tmp
[2024-12-28 17:00:52] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-video-playlist-rtl.min.css?simply_static_page=944
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-video-playlist-rtl.min.css?simply_static_page=944
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:103] Filesize: 10358 bytes
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/widget-video-playlist-rtl.min.css
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702ec43c518-OJvspo.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor-pro/assets/css/widget-video-playlist-rtl.min.css
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:52] [class-ss-page.php:119] Checking Content Identical:960e300598fc9399533420c8904a1c2d1234526d===. Value: FALSE
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-video-playlist.min.css
[2024-12-28 17:00:52] [class-ss-task.php:58] [PAGES STATUS] Remaining:37; Total: 957
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702ec45032d-YzZ40w.tmp
[2024-12-28 17:00:52] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-video-playlist.min.css?simply_static_page=945
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-video-playlist.min.css?simply_static_page=945
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:103] Filesize: 10358 bytes
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/widget-video-playlist.min.css
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702ec45032d-YzZ40w.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor-pro/assets/css/widget-video-playlist.min.css
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:52] [class-ss-page.php:119] Checking Content Identical:960e300598fc9399533420c8904a1c2d1234526d===. Value: FALSE
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-cart-rtl.min.css
[2024-12-28 17:00:52] [class-ss-task.php:58] [PAGES STATUS] Remaining:36; Total: 957
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702ec45f003-9h2Kso.tmp
[2024-12-28 17:00:52] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-cart-rtl.min.css?simply_static_page=946
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-cart-rtl.min.css?simply_static_page=946
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:103] Filesize: 18908 bytes
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-cart-rtl.min.css
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702ec45f003-9h2Kso.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-cart-rtl.min.css
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:52] [class-ss-page.php:119] Checking Content Identical:f51bda660223641424d8e8c9421e179225edfdd7===. Value: FALSE
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-cart.min.css
[2024-12-28 17:00:52] [class-ss-task.php:58] [PAGES STATUS] Remaining:35; Total: 957
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702ec473089-MEuP1D.tmp
[2024-12-28 17:00:52] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-cart.min.css?simply_static_page=947
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-cart.min.css?simply_static_page=947
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:103] Filesize: 18907 bytes
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-cart.min.css
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702ec473089-MEuP1D.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-cart.min.css
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:52] [class-ss-page.php:119] Checking Content Identical:9c57035c11bb32e699b2f4c47e9770972b334026===. Value: FALSE
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-categories-rtl.min.css
[2024-12-28 17:00:52] [class-ss-task.php:58] [PAGES STATUS] Remaining:34; Total: 957
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702ec48523a-3Ij98w.tmp
[2024-12-28 17:00:52] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-categories-rtl.min.css?simply_static_page=948
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-categories-rtl.min.css?simply_static_page=948
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:103] Filesize: 85 bytes
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-categories-rtl.min.css
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702ec48523a-3Ij98w.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-categories-rtl.min.css
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:52] [class-ss-page.php:119] Checking Content Identical:50f1096b7f5422873ff1da52a4db4dd218fb9a56===. Value: FALSE
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-categories.min.css
[2024-12-28 17:00:52] [class-ss-task.php:58] [PAGES STATUS] Remaining:33; Total: 957
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702ec48b2de-OtPGA4.tmp
[2024-12-28 17:00:52] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-categories.min.css?simply_static_page=949
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-categories.min.css?simply_static_page=949
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:103] Filesize: 85 bytes
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-categories.min.css
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702ec48b2de-OtPGA4.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-categories.min.css
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:52] [class-ss-page.php:119] Checking Content Identical:50f1096b7f5422873ff1da52a4db4dd218fb9a56===. Value: FALSE
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-checkout-page-rtl.min.css
[2024-12-28 17:00:52] [class-ss-task.php:58] [PAGES STATUS] Remaining:32; Total: 957
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702ec4956e7-opC0CH.tmp
[2024-12-28 17:00:52] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-checkout-page-rtl.min.css?simply_static_page=950
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-checkout-page-rtl.min.css?simply_static_page=950
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:103] Filesize: 21297 bytes
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-checkout-page-rtl.min.css
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702ec4956e7-opC0CH.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-checkout-page-rtl.min.css
